Id,Date,Topic,Text,Rank
1685915,2021-07-05,"הצעת חוק לייעול האכיפה והפיקוח העירוניים ברשויות המקומיות (הוראת שעה) (תיקון מס' 6), התשפ""א–2021",על איזו אידיאולוגיה אתה מדבר?,5
1685917,2021-07-05,"הצעת חוק לייעול האכיפה והפיקוח העירוניים ברשויות המקומיות (הוראת שעה) (תיקון מס' 6), התשפ""א–2021",איזו אידיאולוגיה – – – המילה אידיאולוגיה.,5
1687011,2021-07-06,"הצעת חוק לתיקון פקודת התעבורה (מס' 120) (תיקון מס' 2), התשפ""א–2021","גילה, אז תתחייבי עכשיו – – –",5
1687013,2021-07-06,"הצעת חוק לתיקון פקודת התעבורה (מס' 120) (תיקון מס' 2), התשפ""א–2021","לא, אבל עכשיו תתחייבי למחר. הבן אדם יושב שבעה. תתחייבי למחר, הבן אדם יושב שבעה.",5
1688523,2021-07-12,"הצעת חוק התוכנית לסיוע כלכלי (נגיף הקורונה החדש) (הוראת שעה) (תיקון מס' 3), התשפ""א–2020",– – אני מבקש להוסיף לו זמן.,5
1692104,2021-07-14,"הצעת חוק הדיינים (תיקון מס' 29), התשפ""א–2021","אני באמת שואל, יש לי זמן ללכת לחדר כושר?",5
1692108,2021-07-14,"הצעת חוק הדיינים (תיקון מס' 29), התשפ""א–2021",אין דבר כזה. אפילו כשהייתם בקואליציה לא היה דבר כזה.,2
1692111,2021-07-14,"הצעת חוק הדיינים (תיקון מס' 29), התשפ""א–2021","אני לא השתמשתי, אני לא נורבגי.",5
1692113,2021-07-14,"הצעת חוק הדיינים (תיקון מס' 29), התשפ""א–2021","אני רציתי להישאר פה עם דוד אמסלם, כל היום הזה הצבענו.",6
1692119,2021-07-14,"הצעת חוק הדיינים (תיקון מס' 29), התשפ""א–2021","את כל מה שהיה פה בעייתי, את כל מה שהיה כאן דפוק כל כך הרבה שנים – – –",2
1692120,2021-07-14,"הצעת חוק הדיינים (תיקון מס' 29), התשפ""א–2021",אתה יודע כמה עבודה נשארה לנו במצטבר? עכשיו תראה.,5
1694254,2021-07-26,"הצעת חוק הדיינים (תיקון מס' 29), התשפ""א–2021",לא רציתם להצטרף. יכולתם להצטרף – – –,6
1697154,2021-07-26,"הצעת חוק לקידום הבנייה במתחמים מועדפים לדיור (הוראת שעה) (תיקון מס' 7), התשפ""א–2021",הפוך: חד-פעמי – בעד; קולה – נגד.,5
1700416,2021-08-03,"הצעת חוק שמירת הניקיון (הוראת שעה) (תיקון מס' 2), התשפ""א–2021","יואב, תגיד לו את האמת. תגיד לו את האמת – – –",5
1700418,2021-08-03,"הצעת חוק שמירת הניקיון (הוראת שעה) (תיקון מס' 2), התשפ""א–2021",תגיד לו כמה כסף נתתם. תגיד לו כמה כסף נתתם.,5
1700421,2021-08-03,"הצעת חוק שמירת הניקיון (הוראת שעה) (תיקון מס' 2), התשפ""א–2021","דיברתם על כסף, דיברתם על שר פנים. תהיה כן, תהיה אמיתי. אתה הצעת לו את כל ההצעות האפשריות.",5
1700425,2021-08-03,"הצעת חוק שמירת הניקיון (הוראת שעה) (תיקון מס' 2), התשפ""א–2021","אני יכול להצביע גם בשבילך, יואב. אני יכול להצביע גם בשבילך.",5
1700428,2021-08-03,"הצעת חוק שמירת הניקיון (הוראת שעה) (תיקון מס' 2), התשפ""א–2021","שלמה, תבוא אלינו לקואליציה – –",6
1700429,2021-08-03,"הצעת חוק שמירת הניקיון (הוראת שעה) (תיקון מס' 2), התשפ""א–2021","– – יש לנו רק שר התיישבות לתת לשלמה, אם הוא רוצה.",6
1701150,2021-08-04,נאום בכורה של חבר הכנסת אביר קארה,"אדוני היושב-ראש, כנסת נכבדה, אדוני ראש הממשלה, חבריי לסיעה, חבריי חברי הכנסת, ידידי חבר הכנסת ישראל כץ, שהיה השר הראשון שפתח עבורי ועבור השולמנים את דלתות הממשלה הקודמת – שולמנים, עצמאים, חופשיים, המאמינים בכל ליבם בשוק חופשי וביוזמה פרטית – ומעל לכול, משפחתי היקרה שנמצאת כאן באולם. לפני שנתיים וחצי ועוד קצת בחדר הלידה נולד הבן שלי אלרואי. איתו נולדה גם מחאת ""אני שולמן"" – המחאה שאני החייל שלה כאן, היום, בחזית הפוליטית. היינו במחלקת היולדות, אשתי המדהימה, לידן, שנמצאת כאן ביציע, ואני, אחרי מסע ארוך ומאוד קשה להפוך להורים. זה לא היה קל. חיכינו לאלרואי הרבה זמן, ועשינו מאמצים כבירים בשביל הזכות לגדל אותו. יש עכשיו בטח הורים שצופים בי, שעוברים גם טיפולי פוריות ומכירים את הרגעים המאתגרים האלה. במקום שהשמחה על ההגעה עוד רגע ממש של בני בכורי, שחיכיתי לו כל כך, תהיה שמחה טהורה, פשוטה, את הראש מילאו לחצים אדירים. כל בעל עסק מכיר אותם – איך יתנהל העסק מחר? מה נעשה עם העובדים? מי יהיה שם כדי לטפל בספקים, בלקוחות, בתזרים, בפקחים שאולי יגיעו? מה עושים? כמה חודשים לפני הלידה, כשגילינו שלידן בהיריון, כתבתי לאלרואי שיר. אני יודע שאתם והציבור רואים בי בחור קשוח, ולפעמים גם נתתי לכם את כל הסיבות הטובות לעשות כך. השיר לאלרואי פשוט פרץ ממני. אני רוצה להקריא לכם קטע מתוך השיר. תראו, אלה דפים שאני שם כל הזמן אצלי בתפילין – אני שומר אותם, חבריי מש""ס – וכשהילד יהיה בן 13, בעזרת השם, המתנה שלי, חוץ מהתפילין והטלית שכולנו מכירים, תהיה גם השיר הזה, שאני מקווה שיהיה דרך חיים עבורו. ב-18 באוגוסט 2018, לידן ואני התבשרנו שיש לנו בן, וכתבנו את השיר ""ואולי"": ואולי יום יבוא ואל קרבות החיים תיזרק / אולי תבחר לשבת בצד ואולי תבחר להתמודד / אולי אחרי חלומותיך, כחולם אגדי עיוור, תנסה ותגשים / אולי יהיה זה חלומך המהבהב שאחרים הוא ירשים / אולי אתה, באופייך המקסים, תסחף רבים אחריך לניצחון האדיר / ואולי יהיה זה כישלון צורב / אבל אתה, בני, תדע לא להיכנע ולא להתאכזב / לאסוף את אנשיך במילים חמות וטובות, שכל אחד מהם ידע שזוהי רק ההתחלה. / אולי יהיו ימיך מלאים בתהילה ובמזל / אולי יהיו הם מאתגרים ולעיתים גם מרים / תרגיש, בני, שניצחת בשני המקרים. / אולי יבוא יום שתיאלץ לבחור בין כסף ותהילה מדומה לבין אנשיך הטובים, לבין הדבר הנפלא שנקרא חברים. / בחר תמיד, בני, באופציה השנייה. / על חשבון אחרים, זוהי לא הצלחה. / ואולי יהיה זה קרב על מוות וחיים באחת ממלחמות הצדק בשם ה' / שם תשמור על חייך, אבל גם על אחרים. / אולי, בני, תנסה בדבר אך תיכשל. / בדוק רק את הטעויות שלך בלי להאשים את האחר. / תלמד לעומק כל דבר כדי להתמודד במערכה הבאה כשאתה טוב בהרבה / ושמור על צניעות וענווה. / זכור תמיד, בני, שאין כמו התחלה חדשה, אין כמו להיות חסר ביטחון שוב, אין כמו הרצון ללמידה. / אל תרגיש נחות אז, ולעולם אל תתבשם מהצלחה. / ואולי תהיה מנכ""ל ואולי גנרל של העולם / אבל תזכור, בני, תמיד שאין כמו התואר המושלם והמפואר מכולם: פשוט להיות בן אדם. באותו הלילה בחדר הלידה, כשהלב מתפוצץ מהתרגשות לקראת הגעתו של אלרואי, והראש מתפוצץ מדאגות שכל שולמן מכיר, השיר הזה, האישי, שכתבתי לבן שלי שעוד לא הכרתי, הדהד לי במחשבות: ""אולי אתה, באופייך המקסים, תסחף רבים אחריך לניצחון האדיר. / אולי יהיו ימיך מלאים בתהילה ובמזל / אולי יהיו הם מאתגרים ולעיתים גם מרים / תרגיש, בני, שניצחת בשני המקרים"". וממש, בלי שהבנתי, אז, באותו היום שאלרואי נולד, נולד מתוכי גם המאבק של שולמן. חברים יקרים, חברי הכנסת, את ""אני שולמן"" לא בדיוק הקמנו; כלומר, הקמנו עם השקות רשמיות, ובטח כל מיני כאלה שאתם ראיתם, אבל האמת היא שזה היה כמו כדור ענק שנורה מתותח ופשוט פילח את האוויר במהירות עם קצב ותאוצה משלו. מעולם לא חיפשנו להיות עוד קבוצת לחץ ואינטרס, עוד איזה ארגון שמבקש הטבות לחברים שלו. כאלה היו לפנינו, ואני מקווה שבסופה של הדרך יהיו הרבה פחות אחרינו. אז, עוד לא ניסחנו במילים מושלמות את מה שהרגשנו, שיש במדינה מעמד ענק של מאות אלפים, אולי מיליונים, של אזרחים יוצרים, עובדים, יוזמים, אנשי עמל ואנשי מעש, שכל מה שהם רוצים זה להצליח בדרכם. הם רוצים ליצור מבלי שאף אחד יפריע להם, והמדינה מצידה מניחה על מסלול ההמראה שלהם אין-ספור מכשולים. לא רצינו טובות, לא ביקשנו סבסוד, לא רצינו שייתנו לנו פריבילגיות מיוחדות על חשבון אחרים. כל מה שביקשנו הוא שייתנו לנו לחיות בכבוד בארץ הזאת. תנו לנו להתפרנס. שאלנו בתחילת הדרך את החברים בקבוצה, ב""אני שולמן"": מה מפריע לכם להצליח? ובכל תחום, חברים, שנגענו, מצאנו משקולות כבדות שמושכות את השולמן האומלל למטה, במקום שימריא: מיסים גבוהים, ביורוקרטיה אין-סופית של טפסים ושל רגולציה, חוקים נוקשים של העסקת עובדים, אגרות, תשלומים, קנסות והיטלים. במקום שקונדיטורית מוכשרת, שעכשיו צופה בי, תהפוך את הכישרון שלה לרווחה כלכלית עבור עצמה, עבור משפחתה וגם עבור המדינה, כל המערכת בנויה כדי להכשיל אותה. היא תבזבז את האנרגיות היקרות ביותר שלה על מרדף אין-סופי אחרי אישורים, ניירות, פקסים, ביקורות, קנסות, מיסים, תשלומים. היא הולכת לשלם למס הכנסה, למע""מ, לביטוח לאומי, לעירייה, ליועצים, למאכערים. ותנחשו למי לא נשאר? לאותה שולמנית קטנטנה. לא דרשנו שייתנו לנו, לא דרשנו שיפנקו אותנו. כל מה שביקשנו הוא שיעזבו אותנו וייתנו לנו להצליח. אבל אז, חברים, הגיעה הקורונה, ואם המשקולות הרגילות שתוקעות את העצמאים בישראל לא הספיקו, הגיעו הסגרים וממש כיבו את האור על מפעל חייהם של לא מעט ישראלים. גם אז לא ביקשנו מהמדינה פריבילגיות, לא דרשנו יחס מיוחד, אבל כן ציפינו לדבר אחד. אחרי שנים ארוכות שבהן טיפחנו בזיעה ובעבודה קשה את עסקינו, והמדינה לקחה בכל חודש חצי מפירות ההצלחה שלנו, דרשנו דבר אחד – אתה זוכר את זה אצלך, כבוד השר לשעבר ישראל כץ: דרשנו שהמדינה תענה לנו בטלפון. אתה זוכר את השיחה הזאת? שתפצה אותנו פיצוי ראוי על הסגר שנכפה עלינו, בלי שנתחנן, בלי שנישאר במשך שבועות ארוכים מבולבלים ללא מענה. במקביל, ראינו גם למרחוק והבנו שגם כשהקורונה תיגמר אנחנו השולמנים הולכים להישאר עם הבעיות הרגילות של המשק. דרשנו מהמדינה להתחיל לקדם פתרונות ארוכי טווח, הורדה חדה של הביורוקרטיה המיותרת ועיצוב סביבה עסקית הוגנת שתאפשר לנו להשקיע ולא לשקוע. אני רק רוצה לתת לכם דוגמה אחת למשהו שהעליתי אתמול אצל שרת הפנים חברתי אילת שקד. קוסמטיקאיות ומספרות בישראל – תקשיבו טוב – כשהן מגישות את רישיון העסק שלהן, צריכות להגיש תוכנית אדריכלית. מה זה תוכנית אדריכלית? למה צריכים את זה? אפילו העיריות, שמאשרות את התוכנית, אומרות שהן לא רוצות ולא צריכות את זה. למה מאלצים ספרים, שהם לא טייקונים, להוציא בין 3,000 ל-12,000 שקלים על תוכניות אדריכליות? בעלי עסקים במדינת ישראל מאבדים מאות מיליוני ימים רק עבור הרישוי הזה. רצים ממקום למקום. כל התוכנית האדריכלית הזאת בסך הכול מראה שהכיור נמצא שם ולא כאן. למי זה עוזר? אז לצד הדרישה שהמדינה – שאנחנו משלמים את משכורותיה ובנייניה – תענה לנו בטלפון ותפצה אותנו על הנזק שנגרם, דרשנו גם שיתחילו לבטל את העיוותים המיותרים וההזויים האלה. לצערי המאבק היה הרבה יותר קשה ממה שחשבתי. הייתי בטוח שעם ההיגיון הסביר שיש בדרישות שלנו, והעובדה שאנחנו בסך הכול מבקשים בקשות צנועות לאנשים צנועים, יהיה פשוט. אבל כל דבר היה מאבק, כל דבר היה קשה. כך לפני הקורונה, כך בזמן הקורונה, וכך גם כשחשבנו שהקורונה כבר מאחורינו. והדבר המדהים שהבנו – ולקח לאסימון הזה קצת זמן ליפול – הוא שזאת לא הבעיה של השולמנים. מדינת ישראל מהונדסת ככה: כל דאלים גבר. יש לכם קבוצת אינטרס חזקה? יש לכם תקציב לעורך דין, ללוביסטים חזקים? יש לכם מונופול? יש מאחוריך איזה אגודה עות'מאנית או הסתדרות, שמתחמקת מאחריות, אבל יש לה סמכויות אין-סופיות מתוקף חוק? הרווחת. אבל אם אתה, שצופה בי עכשיו, אתה סתם ישראלי שרוצה להצליח; משרת בצבא, משלם מיסים, שומר חוק, מקים עסק, מגייס עובדים – אותך המערכת תגרוס ותדרוס. זה נכון לשולמנים, זה נכון לשכירים, זה נכון לכולם. השולמנים שנלחמו לצידי כתף אל כתף בכיכר כאן בחוץ, בפייסבוק ובכל מקום – תקשיבו טוב – הם ערבים ויהודים, הם חרדים וחילונים, הם ישראל הראשונה וישראל השנייה, והם ישראל השלישית – זאת המעורבבת, שכבר לא ברור מה המוצא. הם שמאלנים וימנים. ולפעמים הם יום ככה ויום ככה. אבל דבר אחד מאפיין את כל מי שצעד איתי בדרך: כולם אזרחים טובים, יצרנים, שומרי חוק שרוצים להצליח. לא בהכרח להיות מיליארדרים, פשוט לפרנס את המשפחה בכבוד, ולעשות משהו טוב בארץ היפה שלנו. אבל המדינה בוזזת מהם את פירות הצלחתם ומעבירה את הכסף – תאמינו או לא – לקבוצות הלחץ והאינטרס. המדינה חונקת אותם באלף חוקים ובנהלים עקומים עד שאין להם כוח למצות את הטוב שבתוכם. אני יודע, אני יודע שחלק מהח""כיות והח""כים שיושבים מולי וחלק מהאזרחיות והאזרחים שצופים בי עכשיו, יודעים בדיוק למה אני מתכוון. המסע הזה, שהתחיל בחדר הלידה, שם נולד הבן שלי, ולצידו נולדה מחאת השולמנים, הוא זה שהביא אותי לכאן. לא, לא חיפשתי כבוד מיוחד. אני אדם פשוט, ז'קטים חונקים אותי ואני מעדיף להיות בטי-שירט. הבנתי שהאדם הפשוט, המשלם, העובד, זה שאין לו קבוצת לחץ עם מתפקדים או עם ועדים, עם הגנות על מונופול – אותו אדם צריך חייל בפוליטיקה. ואני מבטיח, אני נשבע: אני תמיד אהיה החייל שלך, של האזרח הפשוט שרוצה להצליח בזכות עצמו. אני תמיד אילחם בעבורך. מבחינתי שירת בית""ר זה למות או לכבוש את ההר. אני מזמין את החברים שלי מהאופוזיציה לעבוד יחד. אני אספר לכם משהו שלא כולם יודעים. חלק מהצעות החוק שהובלתי מבחוץ – מהכיכר מחוץ לכנסת – עלו פה בכנסות קודמות עם חתימות של ח""כים ערבים ויהודים, ימין ושמאל, חרדים וחילונים. אין סיבה אחת פשוטה שלא נמצא את ההזדמנויות לעבוד יחד בעבור העצמאים, בעבור הכלכלה החופשית ובעבור היוזמה הפרטית. הדלת שלי פתוחה באהבה לשיתופי פעולה, ואני מזמין את החברים מהקואליציה: אני יודע, חברים, יש לנו קואליציה הטרוגנית מאוד ומגוונת. בואו נוכיח שיש הרבה נושאים שחשובים לאזרחים הפשוטים ששלחו אותנו ואפשר לפעול עבורם. בואו נוריד את יוקר המחיה, נסלק את הרגולציה הכבדה והמיותרת, בואו נייעל את השירות הציבורי, שכולנו יודעים שיש הרבה מה לייעל בו. בואו נזניק ביחד את ישראל ונהפוך אותה לגן עדן של יצירה, של הצלחה והגשמה. חברים יקרים – מילה אישית אליך, אדוני היושב-ראש. טרם כניסתי לפוליטיקה אתה היית מיקי לוי, מפקד מחוז ירושלים לשעבר מיש עתיד. מעולם לא חשבתי שנשב ביחד באותה ממשלה ולא ידעתי כמה גורלי קשור בגורלך. מאז הקמת הממשלה למדתי עליך ועליי. אני נכדו של אברהם עבוד לוי, מבוניה וממגיניה של העיר ירושלים. משפחה אורפלית משכונת הכורדים. שם, לפי הסיפור של אימא שלי, שנמצאת כאן, גם אתה גדלת. גם אתה בן לאותה עדה אורפלית מפוארת. החיבור בינך לביני לא הסתיים רק בשכונה המשותפת. כשהייתי ילד ההורים שלי, יגאל ושׂורי, עברו משכונת בית וגן להתגורר ביישוב גבעון החדשה מטעמים אידיאולוגיים ציוניים. שם גדלתי. לפני שבועיים אימא חיברה לי עוד חלק של הפאזל, שלא ידעתי: ב-13 בנובמבר 1990 הצטרף היישוב שלי בגבעון החדשה, קהילה מגובשת שבה חיים כולם כמשפחה ישראלית אחת, למשפחת השכול. היה זה אחיך, פיני לוי, זיכרונו לברכה, רואה חשבון, שהותיר אחריו שני בנים, דורון ורועי. פיני נהרג על ידי מחבל שחדר מירדן בזמן ששירת במילואים. יהי זכרו ברוך. גדלתי, אדוני היושב-ראש, בגן פיני, הקרוי על שמו. גן מופלא, שהוא נוף ילדותי ונוף ילדותם של כל ילדי גבעון החדשה. כשאימי סיפרה לי את הסיפור הבנתי כמה גורלי קשור בגורלך, ואיך כולנו, ימין שמאל, חרדים וחילונים – עם אחד, גורל אחד. אני מבקש להודות לך על התמיכה שלך בי מאז הקמת הקואליציה, בימים המאתגרים שעברנו יחד, ובשמם של כל חברי הקואליציה לומר לך תודה. מחאת השולמנים והרפורמות הכלכליות הופכות למדיניות כלכלית של ממשלה, חברים יקרים. אני רוצה להודות לך, אדוני ראש הממשלה, שבזכות העשייה שלקחת, אתה מתקדם איתנו והופך את המחאה שלנו למדיניות הכלכלית של הממשלה הזאת. אחרי שלוש שנים עבר תקציב – וזה חשוב לכל אדם במדינת ישראל. התקציב הזה עמוס ברפורמות כלכליות, שניסחנו והבאנו אותן מהמחאה שלנו קדימה. אני רוצה להודות לאשתי לידן, שנמצאת שם ביציע, על כל מה שהיא סובלת בעבורי ועבור הקהל שאותו אני מייצג. אני החייל שלכם ואוהב אתכם, אביר.",5
1701707,2021-08-04,"הצעת חוק לקידום הבנייה במתחמים מועדפים לדיור (הוראת שעה) (תיקון מס' 7), התשפ""א–2021","איתמר, אבל – – – בצד שמשפיע – – – פוזיטיבי ולתמוך במנכ""ל מועצת יש""ע. מרצ בחרו את מנכ""ל מועצת יש""ע לראשות הממשלה אחרי ארבע מערכות בחירות. בוא, תהיו חיוביים.",8
1701709,2021-08-04,"הצעת חוק לקידום הבנייה במתחמים מועדפים לדיור (הוראת שעה) (תיקון מס' 7), התשפ""א–2021",– – – אני אוהב אותך. בוא תהיה חיובי וקח את זה למקום טוב.,5
1701711,2021-08-04,"הצעת חוק לקידום הבנייה במתחמים מועדפים לדיור (הוראת שעה) (תיקון מס' 7), התשפ""א–2021","אבל אתה רוצה לעשות חשבון נפש אישי, את החשבון שלך. תעשה את החשבון שלך, מפלגת סמוטריץ תעשה את החשבון שלה – – –",6
1704759,2021-10-04,"הצעת חוק לעניין ועדות הכנסת (תיקוני חקיקה והוראת שעה), התשפ""ב–2021","– – – לא דיברת על פרשת השבוע. כשאתה מדבר על פרשת השבוע, אני מבקש תמיד להאריך לך את הזמן. כשאתה מדבר שטויות אני מבקש לקצר.",5
1705577,2021-10-06,"הצעת חוק הביטוח הלאומי (תיקון – דמי אבטלה לעצמאים), התשפ""א–2021","זה מס, זה מס אוסאמה-אוחנה. בגלל זה אתם מצביעים על זה ביחד.",1
1705578,2021-10-06,"הצעת חוק הביטוח הלאומי (תיקון – דמי אבטלה לעצמאים), התשפ""א–2021","מס נוסף לעצמאים, מס אוסאמה-אוחנה.",1
1705581,2021-10-06,"הצעת חוק הביטוח הלאומי (תיקון – דמי אבטלה לעצמאים), התשפ""א–2021",– – – מס אוסאמה-אוחנה – – –,5
1705583,2021-10-06,"הצעת חוק הביטוח הלאומי (תיקון – דמי אבטלה לעצמאים), התשפ""א–2021",– – – לשלם עוד כסף לביטוח לאומי – – –,5
1705587,2021-10-06,"הצעת חוק הביטוח הלאומי (תיקון – דמי אבטלה לעצמאים), התשפ""א–2021",– – – לדאוג לעצמאים איפה הייתם? אם הייתם דואגים לעצמאים לא הייתם – – – לפה.,5
1705604,2021-10-06,"הצעת חוק הביטוח הלאומי (תיקון – דמי אבטלה לעצמאים), התשפ""א–2021","חד-משמעית, חד-משמעית. אני יכול להשיב, אם תרצו, אבל לא נותנים לי.",6
1705608,2021-10-06,"הצעת חוק הביטוח הלאומי (תיקון – דמי אבטלה לעצמאים), התשפ""א–2021","זה מס. אתם מציעים להשית עוד מס על עצמאים כדי אולי לתת להם בצורה מאוד אגרסיבית דמי אבטלה. ההצעה הזאת היא הצעה גרועה. 29 הצעות גרועות, אדוני.",5
1705610,2021-10-06,"הצעת חוק הביטוח הלאומי (תיקון – דמי אבטלה לעצמאים), התשפ""א–2021","זה יעבור, זה יעבור. ב-11 בנובמבר זה יעבור, אל תדאגו – – –",6
1705617,2021-10-06,"הצעת חוק הביטוח הלאומי (תיקון – דמי אבטלה לעצמאים), התשפ""א–2021",לעשות נזק לעצמאים? אתם רוצים לעשות נזק לעצמאים.,1
1705625,2021-10-06,"הצעת חוק הביטוח הלאומי (תיקון – דמי אבטלה לעצמאים), התשפ""א–2021",היית צריך לראות איך הוא התנהג – – –,5
1705635,2021-10-06,"הצעת חוק הביטוח הלאומי (תיקון – דמי אבטלה לעצמאים), התשפ""א–2021",זה סיבוב שאתה עשית. זה מה שאתה עשית.,5
1705636,2021-10-06,"הצעת חוק הביטוח הלאומי (תיקון – דמי אבטלה לעצמאים), התשפ""א–2021",רק אתה עושה סיבוב. מה עשיתם?,5
1705665,2021-10-06,"הצעת חוק הביטוח הלאומי (תיקון – דמי אבטלה לעצמאים), התשפ""א–2021",12 שנים – – – אתם – – – הצבעתם נגד.,1
1705672,2021-10-06,"הצעת חוק הביטוח הלאומי (תיקון – דמי אבטלה לעצמאים), התשפ""א–2021","אם לא היה חוק כזה גרוע, הייתי מצביע – – –",5
1705679,2021-10-06,"הצעת חוק הביטוח הלאומי (תיקון – דמי אבטלה לעצמאים), התשפ""א–2021",אתה רוצה רשת ביטחון לעצמאים? תוריד את הרגולציה – – – לממשלה.,5
1705684,2021-10-06,"הצעת חוק הביטוח הלאומי (תיקון – דמי אבטלה לעצמאים), התשפ""א–2021",– – – לא שלח אותי. מתי שלחת אותי?,5
1705804,2021-10-06,"הצעת חוק הביטוח הלאומי (תיקון – דמי אבטלה לעצמאים), התשפ""א–2021",– – – הלוואי שהיית מבינה בעד מה את מצביעה. הלוואי שהיית מבינה משהו. איך הגעת לפה בכלל?,1
1709897,2021-10-18,"הצעת חוק לתיקון פקודת המכרות (מס' 13), התשפ""א–2021",אני לא מפריע לך. אני – – –,5
1710335,2021-10-18,"הצעת חוק משק הדלק (קידום התחרות) (תיקון) (תיקון מס' 3), התשפ""א–2021",אני רוצה לשמוע את חבר הכנסת רוטמן.,6
1710341,2021-10-18,"הצעת חוק משק הדלק (קידום התחרות) (תיקון) (תיקון מס' 3), התשפ""א–2021",עכשיו אני רוצה לשמוע גם – – – לא שמעתי אותך היום – – –,5
1713866,2021-10-27,"הצעת חוק הנצחת זכרם של קורבנות הטבח בכפר קאסם, התשפ""א–2021",בפעם הבאה שאתה בא לבקש - - -,1
1714047,2021-10-27,"הצעת חוק הדחת נציג ציבור התומך במאבק מזוין נגד מדינת ישראל (תיקוני חקיקה), התשפ""א–2021","- - - אלי, כל מה שתביא, אנחנו נצביע נגד.",1
1721928,2021-11-10,הודעה אישית של חבר הכנסת אביר קארה,"אבל איך זה הולך? ככה? יופי. קודם כול, יש פה את ירון גינדי מלשכת יועצי המס, יש כאן חברי כנסת נכבדים וראש הממשלה החליפי. מה? רגע, מה? אני יכול לדבר?",5
