Id,Date,Topic,Text,Rank
1676316,2021-06-21,"הצעת חוק העונשין (תיקון מס' 133 – הוראת שעה) (תיקון) (הארכת תוקף), התשפ""א–2021","כתוב: ""מהרסיך ומחריביך ממך יצאו"". דווקא מתוך המחנה הלאומי יצאו המהרסים והמחריבים של המחנה הלאומי.",1
1677901,2021-06-28,"הצעת חוק הביטוח הלאומי (תיקון מס' 225 והוראת שעה) (הוראות מיוחדות לעניין דמי אבטלה ודמי לידה), התשפ""א–2021","אדוני היושב-ראש, כנסת נכבדה, בפרק הקודם דיברנו על סתימת הפיות על ידי הממשלה הזו. עכשיו נדבר על למה הם סותמים לנו את הפה, על ממשלת הג'ובים. אבל בפתח דבריי אני רוצה לברך על מעט הטוב שבינתיים יצא מהממשלה הרעה הזו קול התורה יישמע באביתר, בארץ נחלת אבותינו בשומרון. התודה למנסור עבאס וליתר חברי התנועה האסלאמית. ברור לכם – – –",8
1678993,2021-06-28,"הצעת חוק הכנסת (תיקון מס' 48), התשפ""א–2020","אתה יודע – אדוני היושב-ראש, כנסת נכבדה – אדוני היושב-ראש, תושבי אביתר דיברו איתי, ואמרו לי שהם רוצים לשלוח זר פרחים למנסור עבאס ואבתיסאם מראענה – בזכותם זכינו לתקוע עוד יתד בממלכת השומרון, בארץ נחלת אבותינו.",10
1678994,2021-06-28,"הצעת חוק הכנסת (תיקון מס' 48), התשפ""א–2020","גם למרב מיכאלי. אה, יש כבר שרה באולם. מרב מיכאלי, בזכותך עוד ישיבה נטעה היום יתד בממלכת השומרון, בארץ נחלת אבותינו. אני שוקל – ארבל, אני שוקל להציע להם עוד יותר. אני חושב שכדאי להנציח את העניין הזה גם בשם של הישיבה: במקום לקרוא לה ישיבת מרנן ורבנן, אפשר לקרוא לה ישיבת ""מראענה ורבנה"".",9
1680160,2021-06-29,"הצעת חוק חומרי נפץ (תיקון מס' 4 – הוראת שעה) (תיקון מס' 2), התשפ""א–2021","החוק הזה הוא כמו פלסטלינה, הוא כמו חומר ביד היוצר – תלוי איזו ממשלה: אם זאת ממשלת ימין, אז היא באמת דואגת לשמור, ולמרות שהחוק מחורר היא סותמת את החורים. יש ועדת חריגים, אבל לא מאפשרים לוועדת החריגים הזאת להכניס אלפי פלסטינים כל שנה. אבל אם זאת ממשלת שמאל, ממשלה שתלויה בעבאס, זאת ממשלה שתכניס אלפי פלסטינים בכל חודש בוועדת חריגים.",8
1681358,2021-06-30,"הצעת חוק רישוי שירותים ומקצועות בענף הרכב (תיקון מס' 7), התשפ""א–2021",– – – בזכותם יש ישיבה באביתר. זה בזכותם. הרי לנו לא היו נותנים לעשות את זה.,10
1684122,2021-07-05,"הצעת חוק העונשין (תיקון מס' 133 – הוראת שעה) (תיקון), התשפ""א–2021","טוב. אדוני היושב-ראש, כנסת נכבדה, חברים בקואליציה, רבותיי, אתם שכחתם מה זה להיות שמאלנים. שכחתם מה זה להיות שמאלנים. התחלתם עם פינוי היישוב היהודי אביתר, עבדתם על התושבים בעיניים עד כדי כך שלפיד אומר היום בבת-צחוק: זה לא יגיע בקרוב לשולחן שלי, והמשכתם היום כשאתם מוכרים את הביטחון של מדינת ישראל למנסור עבאס.",2
1684138,2021-07-05,"הצעת חוק העונשין (תיקון מס' 133 – הוראת שעה) (תיקון), התשפ""א–2021","המטרה שלנו בסופו של דבר היא ""מעט מעט אגרשנו מפניך עד אשר תפרה ונחלת את הארץ"". וזה, חברת הכנסת מואטי, זה לא פסוק של בן-גוריון – זו הבטחה אלוקית לעם ישראל על ארץ ישראל השלמה. ""מעט מעט אגרשנו מפניך עד אשר תפרה ונחלת את הארץ. ושַׁתִּי את גבֻלך מים סוף ועוד ים פלישתים"" – לא ים פלסטינים, זו המצאה של העידן החדש. הגבול שלנו: ""מים סוף ועד ים פלשתים וממדבר עד הנהר כי אתן בידכם את יֹשבי הארץ וגרשתמו מפניך"". זאת ההבטחה האלוקית לעם ישראל, וגם בן-גוריון אמר את זה ב-1937. המטרה שלנו כאן היא לא לממש לפלסטינים את זכות השיבה דרך מנסור עבאס ודרך חוק מחורר, ולא לפנות את אביתר – –",10
1684140,2021-07-05,"הצעת חוק העונשין (תיקון מס' 133 – הוראת שעה) (תיקון), התשפ""א–2021","– – ולא לנסות לקדם תוכניות של גירוש 80,000–90,000 יהודים נוספים מבתיהם. לא. זה לשכוח מה זה להיות שמאלני, מי שפועל בדרך הזאת.",9
1684156,2021-07-05,"הצעת חוק העונשין (תיקון מס' 133 – הוראת שעה) (תיקון), התשפ""א–2021","תודה. אנשי שלום אמיתיים צריכים לדעת להבחין מתי לנהוג בשלום ומתי להתגבר על הטבע של השלום ולנהוג להפך כדי להגן על בני עמם. כמו שאומר בתהילים: ""אני שלום וכי אדבר המה למלחמה"", אנחנו רוצים לדבר בשלום, אבל כשיש אויבים שרוצים כאן להשתלט – והם לא מתביישים לומר את זה; עומדים כאן, אדוני היושב-ראש, מעל דוכן הכנסת, מדברים בעברית במילים יפות ובערבית במילים שמראות ומוכיחות שכל מה שהם רוצים לעשות לנו כאן, בארץ נחלת אבותינו, זה לגרש אותנו ממנה זה להביא לכאן עשרות אלפי פלסטינים ולאבד את המדינה היהודית והדמוקרטית שלנו. אז מה שאנחנו – –",9
1685444,2021-07-05,"צו האזרחות והכניסה לישראל (הוראת שעה) (הארכת תוקף החוק), התשפ""א–2021",אחד יגור פה ואחד יגור בשכם.,6
1685896,2021-07-05,"הצעת חוק לייעול האכיפה והפיקוח העירוניים ברשויות המקומיות (הוראת שעה) (תיקון מס' 6), התשפ""א–2021","– – יש פסוק, כתוב: ""כי רוח יזרעו וסופתה יקצרו"", או בלשון עממית: מי שזורע רוח, קוצר סופה. גנבתם את דעת הבוחר, בגדתם בכל הערכים שלכם, ואת בפרט, אילת שקד, חביבת הציבור הימני והמתיישבים ביהודה ושומרון, הפכת את עורך בן לילה ובגדת בכל הערכים שהאמנת בהם עד היום. הלכת ומכרת את הכול – –",2
1697478,2021-07-28,"הצעת חוק החלת הריבונות של מדינת ישראל בחבלי יהודה והשומרון, התשפ""א–2021","אדוני היושב-ראש, חבריי חברי הכנסת, נפתלי בנט, נפתלי בנט, נפתלי בנט, נפתלי בנט, נפתלי בנט – עשר פעמים נפתלי בנט, וזה לא יספיק כדי לקרוא פעם אחת על כל פעם שראש ממשלת ההונאה הזו שיקר לבוחריו, הפר את ההבטחות שלו בנושא ההתיישבות, בנושא ארץ ישראל. יכלה הזמן ולא יכלו הפעמים שנצטרך לקרוא בשם שלו כדי להזכיר לו כמה פעמים הוא שיקר. ראש ממשלת ההונאה הזו הבטיח שביום הראשון של הממשלה הוא יסדיר את ההתיישבות הצעירה ביהודה ושומרון – ושיקר, כמובן; ראש ממשלת ההונאה הבטיח שהיישוב אביתר יישמר עד שיוסדר – ושיקר, כמובן. כולנו ראינו את התמונות של המבנים שנשרפו שם. לא יוסדר, לא תקום שם ישיבה ולא שום דבר. ראש ממשלת ההונאה השקרן. ראש ממשלת ההונאה הבטיח שלא יפנה יהודים מבתיהם, ושוב שיקר. ראינו את הפינוי באדוריים, ועכשיו גם פינוי של בתים ביישוב עלי. בושה וחרפה. כל כך הרבה פינויים של יהודים מבתיהם, ורק פינוי של הערבים שבונים באופן בלתי חוקי – להם לא נשאר; אין כוח ואין משאבים. מוכרים את הנגב, מכשירים את הבנייה הערבית הבלתי-חוקית וקובעים מדיניות של אי-אכיפה. שותקים ומאפשרים לרשות הפלסטינית להמשיך להשתלט על שטחים פתוחים בשטחי B ו-C. שר המשפטים גדעון סער, שעשה הרבה הצגות בוועדת החוץ והביטחון, והקים ועדה מיוחדת, שהוא ישמור על שטחי ארץ ישראל שמעבר לקו הירוק, אבל היום – דממה. היום נותנים למינהל האזרחי להמשיך את ההתנכלות שלו ליהודים בלבד, במקום לפרק את הגוף הרע הזה ולהתחיל לשמור על שטחי מולדתנו. יש היום, אדוני היושב-ראש, אזרחים סוג א', שגרים בין גדרה לחדרה, אזרחים סוג ב', שגרים בפריפריה, ואזרחים סוג ג', שגרים בהתיישבות ביהודה ושומרון, וחוקי מדינת ישראל לא חלים עליהם, רק באישור של אלוף הפיקוד, ואני מדבר על חוקים אזרחיים. כדי שיוכלו לבנות פרגולה – כל אזרחי מדינת ישראל הולכים לפי החוק, אבל שם צריכים אישור של אלוף הפיקוד; רק אחרי שנתיים. זו התנהלות שמתאימה למדינה תחת שלטון צבאי ולא מתאימה למדינה דמוקרטית, ואתה יודע את זה היטב, אדוני השר. הצעת החוק להחלת הריבונות על כלל שטחי יהודה ושומרון היא הטפה מתמשכת של צמד הנוכלים בנט ושקד, וגם כאן מדובר בשקר גמור. ראש ממשלת ההונאה שלנו הוא כמו ח""כ נורבגי במשכן הזה – אין לו שיקול דעת, הוא חסר השפעה. תזוזה לא נכונה – ויעוף לגמרי מהממשלה. אין לו ציבור מאחוריו, וזה הדבר שהכי מסוכן לנו. הוא ימשיך למכור את ארץ ישראל, והפחד הוא שיעשה כמעשה שרון כדי לקנות לו בייס בשמאל. ואנחנו כאן כדי לעצור אותו, בעזרת השם.",8
1697564,2021-07-28,"הצעת חוק החלת הריבונות של מדינת ישראל בחבלי יהודה והשומרון, התשפ""א–2021","– – – לסבול בהתיישבות הצעירה ביהודה ושומרון. אתה, רון כץ, אבותיך ציונים מתוניס. איך אתה מוכר את ארץ ישראל לערבים? תתביישו לכם.",10
1698205,2021-07-28,"הצעת חוק משק החשמל (תיקון – איסור ניתוק חשמל), התשפ""א–2021","השר שטרן, מה יש לך לומר על סגן שר בממשלה של מדינת ישראל שאומר שמעלה אדומים – – – לא ישראל?",3
1698362,2021-07-28,"הצעת חוק הספקת החשמל (הוראת שעה) (תיקון – הארכת תוקף), התשפ""א–2021","אחמד, זה יהיה תקף גם להתיישבות הצעירה ביהודה ושומרון?",5
1698463,2021-07-28,"הצעת חוק יחסי ממון בין בני זוג (תיקון – הפקעת זכות האיזון מבן זוג שהורשע ברצח בן הזוג השני), התשפ""א–2021",מה יש לך לומר על זה שסגן שר במשרד הכלכלה אומר שמעלה אדומים ואריאל הם לא ערים במדינת ישראל? מה יש לך לומר על זה?,3
1701478,2021-08-04,"הצעת חוק תכנון משק החלב (תיקון מס' 4), התשפ""א–2021","תודה, אדוני היושב-ראש. מכובדי יושב-ראש הכנסת, חבריי חברי הכנסת, הגיע לידי מסמך – דוח של אגף המחקר במשרד המודיעין שהתפרסם בחודש יוני. הדוח היה צריך לזעזע את אמות הסיפים, אבל – דממה. חלק מהדוח פורסם בביטאון פורום ציון וירושלים, בראשות אביחי בוארון, ואני רוצה להקריא לכם כמה שורות מהדוח הזה: מדינת ישראל, משרד המודיעין, אגף המחקר – הגם שאין בידינו מסמך שקובע את יעדי המערכה העיצובית הפלסטינית, המעשה בשטח, כמו גם התוכניות הנמצאות בשלבי קידום שונים, מלמדים בבירור על כוונת הפלסטינים להשיג את יעדי המערכה הבאים: ""א. עיצוב מדינה – – – בעלת רצף טריטוריאלי"". כן, זה לא דוח של מתנחלים – זה דוח של אגף המחקר במשרד המודיעין; יצירת רצף של שטח פלסטיני מיושב בין איי שטח A ו-B, המאפשר חיבור בין כלל חלקי יהודה ושומרון, וביניהם לבין מזרח ירושלים ובקעת הירדן, ""ויצירת תנאים לחיבור עתידי בין המדינה הפלסטינית לאזורים בעלי רוב ערבי בשטחי מדינת ישראל ועם ההתיישבות הבדואית בנגב"". זה היעד הראשון של הרשות הפלסטינית.",8
1701479,2021-08-04,"הצעת חוק תכנון משק החלב (תיקון מס' 4), התשפ""א–2021","זה לא אני כותב. זה אגף המחקר. לא רוצים לחבר רק בתוך יהודה ושומרון; רוצים לחבר את מזרח ירושלים ואת ההתיישבות הבדואית בנגב, שיהיה רצף טריטוריאלי, שמדינת פלסטין – שלא תהיה, בעזרת השם – תשלוט גם על שטחים בתוך ארץ ישראל, שיש לה, במתיישבים שלה. ב. עיצוב המרחב – ""בנייה סמוך לעורקי חיים מרכזיים או מתוכננים, עיצוב מרחב התפר"", שחיקת רלוונטיות הגדר כמעצב גבולות השטח, השתלטות על שטחי אש, ""בנייה מחוץ למקבצים בשטחים הפתוחים"" וכו'. ""ג. פגיעה במפעל ההתנחלויות על ידי קטיעת רצף התיישבותי, יצירת מובלעות והעמקת ניתוק ובידוד של 'התנחלויות מבודדות'"". ""ד. נישול ישראל מנכסים ביטחוניים – – – שחיקת אפקטיביות הגדר הביטחונית וגדר עוטף ירושלים – – – שחיקת תפקודו העתידי האפשרי של מכשול התפר – – – ופגיעה בערך הביטחוני של הנכסים המוחזקים בשטח על ידי צה""ל ויצירת מציאות המקשה על בט""ש אפקטיבי במרחב""; שוב, זה לא דוח של מתנחלים, לא דוח של ימין קיצוני – זה דוח של אגף המחקר במשרד המודיעין. ""ה. יצירת אילוץ על תנועה ישראלית במרחב – – – מפרוזדורי תנועה לנתיבים"" מאוימים. ""פעילות זאת מוכוונת, קודם כול, לפגיעה במרקם החיים של ההתיישבות היהודית, אך בנוסף גם נועדה להקשות על היערכות ביטחונית במרחב"". זה דוח של אגף המודיעין, ותראו מה הם ממליצים כאן: ""לפיכך, אנו ממליצים כי כלל מהלכי ישראל יתוכננו בראייה שתכלול גם מעקב ומענה לפעילות הפלסטינים בשטחי A ו-B, בדגש לאלה הסמוכים לשטחי C, בעלי פוטנציאל השפעה ביטחונית עתידית על שטחי C"". תגידו לי, איפה בנט? איפה גדעון סער? גדעון סער, שאמר: ""בשטחי C, השאלה היא פשוטה: מי בעל הבית – ישראל או הרשות הפלסטינית, הפועלת בסיוע האיחוד האירופי כדי לקבוע עובדות בשטח – – – עתיד יהודה ושומרון ייקבע במעשים ולא בדיבורים"". כך גדעון סער. איפה גדעון, שעמד בראשות ועדה מיוחדת בוועדת החוץ והביטחון למאבק בהשתלטות הפלסטינית על שטחי ארץ ישראל? איפה ממשלת העשר מעלות ימינה? אדוני היושב-ראש, אתה יודע יותר מכולנו שזאת ממשלה שמכרה את עצמה לדעת לאחים המוסלמים; ממשלה שמוכנה לפגוע באינטרסים הכלכליים, הביטחוניים והמדיניים של מדינת ישראל. אני רוצה לומר לך כהערת אגב – למרות שקיצרתי מאוד את הנאום שתכננתי, אבל אני לא יכול להישאר אדיש לפגיעה שפוגעים בך בקואליציה הזאת. שמעתי על אותה פייק שיחה שעשו איתך, שליברמן כאילו התקשר אליך, ונראה שהקואליציה הזאת החליטה להחליש אותך מאוד. אתה הפכת להיות, לפי השיחה, נער שליח כדי לשכנע את טיבי לבוא ולהיות רצועת הביטחון של הקואליציה. אפילו בשיחה הזאת נשמעת כאילו אם לא משאירים לך ברירה אתה מוכן לוותר בקלות על 25 מיליארד. ככה ירדו לך. הוא אמר לך: אין לנו ברירה, ואנחנו צריכים לרדת מ-53 ל-25 מיליארד. לא צעקת, לא אמרת: אני קובע. כנראה שמשהו נחלש במעמד שלך, אדוני. מה קורה איתך? אני באמת מתפלא. כששמעתי את השיחה, אמרתי: משהו קורה כאן. הקואליציה הזאת, כנראה, חושבת שיש לה אולי על מי לבנות.",10
1707493,2021-10-11,"הצעת חוק שוויון זכויות לאנשים עם מוגבלות (תיקון מס' 19), התשפ""א–2021","אתה מנסה לסתום פיות לימין. אתה מנסה לסתום פיות למחנה הלאומי. העיקר אתה עושה דיונים על חוק השוויון. אתה רוצה לעקור מכאן את היהודים, להפוך אותם למדינת כל אזרחיה. אז עכשיו אתה בא בשם מה? בשם מה, תגיד לי? בשם מה אתה סותם פיות למחנה הלאומי?",9
