Id,Date,Topic,Text,Rank
660187,2000-03-13,מסמכים שהונחו על שולחן הכנסת . שילוב שיריו של דרוויש במערכת החינוך; 2. שחרור האסיר שקולניק,"בסדר, זכותך לחשוב כך, חבר הכנסת אלון. ברור שהיא מוגזמת. התוצאות, והקריאו את זה קודם כול חברי הכנסת, קיבלו את זה, וכל חברי הכנסת יודעים את זה - התוצאות אף פעם לא זהות במקרים של רצח כשרצח הוא זהה. הבן-אדם הזה רצח שבוי כפות. מה יכול להיות יותר ברור מזה? רצח שבוי כפות.",5
660190,2000-03-13,מסמכים שהונחו על שולחן הכנסת . שילוב שיריו של דרוויש במערכת החינוך; 2. שחרור האסיר שקולניק,"אם יש אנשים בבית הזה שרוצים להשוות בין החוק הישראלי לפלסטיני, שישוו בין החוק הישראלי לפלסטיני - -",5
660191,2000-03-13,מסמכים שהונחו על שולחן הכנסת . שילוב שיריו של דרוויש במערכת החינוך; 2. שחרור האסיר שקולניק,"- - אבל אז אל תצפה שמדינת ישראל תיראה גם כמו מדינת פלסטין, תהיה אולי גם כזאת קטנה וכזאת ענייה, ואלה יהיו התוצאות. כל פעם אנחנו שומעים השוואות על מה שקורה בתחום הרשות הפלסטינית, המדינה הפלסטינית, על מה שקורה בסוריה, על מה שקורה במקומות אחרים. אל תשוו, זה לא אותו דבר. אנחנו לא רוצים להיות אחרים. אנחנו רוצים להיות ישראלים. אבל אני פונה בכל זאת לחברי חברי הכנסת שהגישו את הצעת האי-אמון הזאת. מה זה בכלל קשור לממשלה? אני מסכים אתכם בכל דבר שלא היה צריך לשחרר אותו - יותר מעכשיו, שלא היה צריך לשחרר, שזה גם בעייתי, לא היה צריך לקצוב ולקצר את עונשו לפני כמה שנים. אבל מה זה קשור לממשלה? מה, יוסי ביילין שחרר אותו, או אהוד ברק שחרר אותו? אני לא חושב שזה המצב, ולכן אני חושב שאין לנו ברירה במקרה הזה - כמי שתומך בממשלה, כמי שחושב שהממשלה הזאת ראויה לאמון, כי היא מקדמת את תהליך השלום בינינו לבין הפלסטינים ומקדמת את תהליך השלום בינינו לבין הסורים והלבנונים, ואני בטוח גם תקדם ותתקן את העיוותים שקיימים בחברה הישראלית, פחות בחוק, אולי יש כמה מקומות בחוק, אבל בשפיטה, במערכת הענישה, וגם תתקן ותשפר את החינוך במדינת ישראל, שלא נתבייש ללמוד גם על פלסטינים וגם על מצרים וגם על סורים וגם על כל מי שיהיה משורר טוב וסופר טוב - צריך ללמוד עליו, וכמה שיותר, יותר טוב.",6
660198,2000-03-13,מסמכים שהונחו על שולחן הכנסת . שילוב שיריו של דרוויש במערכת החינוך; 2. שחרור האסיר שקולניק,ועדיין אתה מאמין שיש שוויון בין יהודים לערבים?,5
660709,2000-03-13,"הצעות סיעות הליכוד ורע""ם–חד""ש–בל""ד–תע""ל להביע אי-אמון בראש הממשלה בשל: שילוב שיריו של דרוויש במערכת החינוך; שחרור האסיר שקולניק","גברתי היושבת-ראש, רבותי חברי הכנסת, אולי כיוון שאני חדש פה, אני לפעמים מופתע מהמספר הרב כל כך של הצעות אי-אמון, שמוגשות אולי פורמלית על-ידי האופוזיציה, אבל למעשה הן מוגשות גם על-ידי הקואליציה, על דברים שאני חושב שהם ממש דברים של מה-בכך. לכן אני רוצה לפתוח את נאומי בקריאה לראש הממשלה לצרף לקואליציה שבע סיעות, שבהן 20 חברי כנסת. אני מתכוון לסיעות שינוי, רע""ם, חד""ש, עם אחד, מחר, בל""ד ותע""ל. אני מתכוון לחברי הכנסת טומי לפיד, אברהם פורז, יהודית נאות, יוסי פריצקי, מודי זנדברג, ויקטור בריילובסקי, טלב אלסאנע, עבד-אלמאלכ דהאמשה, מוחמד כנעאן, האשם מחאמיד, תאופיק חטיב, מוחמד ברכה, עסאם מח'ול, תמר גוז'נסקי, עמיר פרץ, חיים כץ, רומן ברונפמן, אלכסנדר צינקר, אחמד טיבי ועזמי בשארה. אני חושב, שממשלה כזאת תשקף הרבה יותר טוב את הציבור שהצביע לאהוד ברק. האנשים האלה מייצגים אנשים שהצביעו לאהוד ברק, ולכן לא יבואו הצעות מגוחכות כאלה מצד סיעות שהן קואליציה, אופוזיציה, שהם בעצמם לא מחליטים. מה בעצם רוצים מהממשלה הזאת? מגישים הצעות אי-אמון בגלל שירים? אני רוצה לאחל לכם שיהיו לכם סיבות טובות מאוד להגיש הצעות אי-אמון בממשלה הזאת, שהממשלה הזאת תגיע להסדר שלום עם הפלסטינים במחיר, כן, כואב, מחיר שאתם גם יודעים אותו, של פינוי התנחלויות, של הסדר בירושלים. יהיו לכם יופי של סיבות להגיש הצעות אי-אמון בממשלה הזאת. אני רוצה לאחל לכם שהממשלה הזאת תגיע לשלום עם סוריה ולבנון ויהיו לכם יופי של סיבות להגיש הצעות אי-אמון בממשלה, לא בגלל שירים. מי מפחד משלושה שירים?",6
660710,2000-03-13,"הצעות סיעות הליכוד ורע""ם–חד""ש–בל""ד–תע""ל להביע אי-אמון בראש הממשלה בשל: שילוב שיריו של דרוויש במערכת החינוך; שחרור האסיר שקולניק","חבר הכנסת שטייניץ, אני רוצה להגיד לך, דווקא אם מה שאתה אומר – – –",5
660712,2000-03-13,"הצעות סיעות הליכוד ורע""ם–חד""ש–בל""ד–תע""ל להביע אי-אמון בראש הממשלה בשל: שילוב שיריו של דרוויש במערכת החינוך; שחרור האסיר שקולניק","מחמוד דרוויש לא רק שהוא משורר פלסטיני ומשורר ערבי גדול, הוא קודם כול, לפחות בעיני, משורר ישראלי, או אם תרצה, משורר ישראלי-פלסטיני. הוא אזרח ישראלי, הוא נולד כאן, התרבות שלו הרבה יותר קרובה לתרבות – גם שלי, ואני מאמין גם שלך, מאשר הרבה דברים שנלמדים לבגרות. אבל דווקא אם מה שאתה אומר הוא נכון, דווקא אם הוא קורא ליהודים חמורים שצריך לסלק אותם מפה – אדרבה, בואו נלמד. הרי אתם תמיד אומרים שצריך ללמוד מה אומרים עלינו. אדרבה, בואו נלמד גם את הדברים הטובים וגם את הדברים הרעים. אני לא אומר שמחמוד דרוויש יצטרף לתנועה הציונית. בואו נלמד את כל הדברים, טובים ורעים, בואו נפקח את העיניים. אתם הייתם אלה שבמשך שנים, בשם אותם דברים, אותם רעיונות – למנוע מהעם בישראל לגלות את העולם – אסרתם עלינו, לדוגמה, לנהל משא-ומתן עם אש""ף. נו, לאן זה הוביל? גם נתניהו ישב ודיבר עם ערפאת. אותו דבר גם הילדים שלכם – –",5
660713,2000-03-13,"הצעות סיעות הליכוד ורע""ם–חד""ש–בל""ד–תע""ל להביע אי-אמון בראש הממשלה בשל: שילוב שיריו של דרוויש במערכת החינוך; שחרור האסיר שקולניק","– – והנכדים שלכם ילמדו ויקראו את השירים של מחמוד דרוויש ואחרים, והם אפילו יצחקו עליכם. תסלח לי שאני אומר לך את זה. הם פשוט יצחקו עליכם. אני רוצה להגיד גם כמה מלים, ברשות היושבת-ראש, על הנושא הכאוב של שחרור יורם שקולניק. אני חושב שכמעט לא צריך להוכיח את זה, ואני אפילו אתפלא אם יהיו הפעם קריאות ביניים מהצד הזה; אבל לפעמים הכול אפשרי. אין בישראל עדיין, במובן המלא של המלה, משפט צדק, משפט שווה ליהודי ולערבי. אנחנו יודעים את זה טוב מאוד גם אם ניתמם עד מחר. החוק זהה, השופטים זהים, המערכת זהה, התוצאות אינן זהות. אנחנו יודעים את זה. רצח הוא רצח הוא רצח, רוצח הוא רוצח הוא רוצח, אבל רוצח יהודי, בעיקר אם הוא רוצח ערבים, לא משלם את המחיר שמשלם רוצח ערבי, בעיקר אם הוא רוצח יהודים. ידועה המעשייה הישראלית על שלושה ישראלים שמגיעים לתא בכלא ישראלי, שניים יהודים ואחד ערבי, והם שואלים את היהודי הראשון: למה הגעת לכאן? הוא אומר: האשימו אותי באונס, אבל מה, היה לי מזל, גמרנו על הטרדה מינית. היה לי הרבה מזל וגמרתי בשנה בפנים. שואלים את היהודי השני: למה אתה פה? הוא אומר: אני רצחתי ערבי, אבל מה, היה לי הרבה מזל, גמרו אתי על הרג, קיבלתי שנתיים בפנים. שואלים את הערבי: למה אתה יושב פה? הוא אומר: מה, לי היה הרבה הרבה מזל. תפסו אותי נוהג בלי אורות, אבל היה לי מזל, זה היה ביום, קיבלתי שלוש שנים בפנים. גם אם ההלצה הזאת טיפה מוגזמת, וברור שהיא מוגזמת – – –",5
660715,2000-03-13,"הצעות סיעות הליכוד ורע""ם–חד""ש–בל""ד–תע""ל להביע אי-אמון בראש הממשלה בשל: שילוב שיריו של דרוויש במערכת החינוך; שחרור האסיר שקולניק","בסדר, זכותך לחשוב כך, חבר הכנסת אלון. ברור שהיא מוגזמת. התוצאות, והקריאו את זה קודם כול חברי הכנסת, קיבלו את זה, וכל חברי הכנסת יודעים את זה – התוצאות אף פעם לא זהות במקרים של רצח כשרצח הוא זהה. הבן-אדם הזה רצח שבוי כפות. מה יכול להיות יותר ברור מזה? רצח שבוי כפות.",5
660718,2000-03-13,"הצעות סיעות הליכוד ורע""ם–חד""ש–בל""ד–תע""ל להביע אי-אמון בראש הממשלה בשל: שילוב שיריו של דרוויש במערכת החינוך; שחרור האסיר שקולניק","אם יש אנשים בבית הזה שרוצים להשוות בין החוק הישראלי לפלסטיני, שישוו בין החוק הישראלי לפלסטיני – –",5
660719,2000-03-13,"הצעות סיעות הליכוד ורע""ם–חד""ש–בל""ד–תע""ל להביע אי-אמון בראש הממשלה בשל: שילוב שיריו של דרוויש במערכת החינוך; שחרור האסיר שקולניק","– – אבל אז אל תצפה שמדינת ישראל תיראה גם כמו מדינת פלסטין, תהיה אולי גם כזאת קטנה וכזאת ענייה, ואלה יהיו התוצאות. כל פעם אנחנו שומעים השוואות על מה שקורה בתחום הרשות הפלסטינית, המדינה הפלסטינית, על מה שקורה בסוריה, על מה שקורה במקומות אחרים. אל תשוו, זה לא אותו דבר. אנחנו לא רוצים להיות אחרים. אנחנו רוצים להיות ישראלים. אבל אני פונה בכל זאת לחברי חברי הכנסת שהגישו את הצעת האי-אמון הזאת. מה זה בכלל קשור לממשלה? אני מסכים אתכם בכל דבר שלא היה צריך לשחרר אותו – יותר מעכשיו, שלא היה צריך לשחרר, שזה גם בעייתי, לא היה צריך לקצוב ולקצר את עונשו לפני כמה שנים. אבל מה זה קשור לממשלה? מה, יוסי ביילין שחרר אותו, או אהוד ברק שחרר אותו? אני לא חושב שזה המצב, ולכן אני חושב שאין לנו ברירה במקרה הזה – כמי שתומך בממשלה, כמי שחושב שהממשלה הזאת ראויה לאמון, כי היא מקדמת את תהליך השלום בינינו לבין הפלסטינים ומקדמת את תהליך השלום בינינו לבין הסורים והלבנונים, ואני בטוח גם תקדם ותתקן את העיוותים שקיימים בחברה הישראלית, פחות בחוק, אולי יש כמה מקומות בחוק, אבל בשפיטה, במערכת הענישה, וגם תתקן ותשפר את החינוך במדינת ישראל, שלא נתבייש ללמוד גם על פלסטינים וגם על מצרים וגם על סורים וגם על כל מי שיהיה משורר טוב וסופר טוב – צריך ללמוד עליו, וכמה שיותר, יותר טוב.",6
660726,2000-03-13,"הצעות סיעות הליכוד ורע""ם–חד""ש–בל""ד–תע""ל להביע אי-אמון בראש הממשלה בשל: שילוב שיריו של דרוויש במערכת החינוך; שחרור האסיר שקולניק",ועדיין אתה מאמין שיש שוויון בין יהודים לערבים?,5
662815,2000-03-15,הצעה לסדר-היום: הצורך בשינוי מפת סדרי העדיפויות,"כבוד היושב-ראש, חברי הכנסת, היום החליטה ועדת הכספים של הכנסת החלטה - לדעתי, לפחות בשביל רוב מי שהצביעו בעד ראש הממשלה הזה - מביכה אם לא מבישה. ההחלטה היתה בעצם להאריך את תוקף ההנחות במס הכנסה, הזיכוי במס הכנסה, ל-13 התנחלויות: נווה-דקלים, פאת-שדה, בני-עצמון, גן-אור, נעמה, חמדת, בית-הערבה, יפית, שדמות-מחולה, מיצר, חד-נס, כנף, קלע-אלון. 13 ההתנחלויות האלה מיתוספות על 115 התנחלויות שיש להן הכרה ומעמד כהתנחלויות באזור פיתוח א'.",5
662817,2000-03-15,הצעה לסדר-היום: הצורך בשינוי מפת סדרי העדיפויות,"זה נכון, יש עוד יישובים. לא אמרתי שלא. סך הכול, לפי הנתונים שאסף צוות המעקב של ""שלום עכשיו"", %87 - - -",6
662819,2000-03-15,הצעה לסדר-היום: הצורך בשינוי מפת סדרי העדיפויות,"- - - %87 מהמתנחלים נהנים מהטבות של אזור פיתוח א', ב=%86 מההתנחלויות. רק הזיכוי במס - אני עדיין לא דיברתי על שום הטבה אחרת - רק הזיכוי במס עולה 248 מיליון ש""ח, כלומר רבע מיליארד שקל בשנה. זה רק הזיכוי במס, עדיין לא דיברתי על עוד הטבות. כל חברי הכנסת פה יודעים מה כוללות ההטבות האלה. ההטבות האלה כוללות - - -",5
662821,2000-03-15,הצעה לסדר-היום: הצורך בשינוי מפת סדרי העדיפויות,"לא, לא כואב לי בכלל, ואני גם אדבר על זה.",5
662822,2000-03-15,הצעה לסדר-היום: הצורך בשינוי מפת סדרי העדיפויות,"אהוד ברק, ראש הממשלה, נבחר - -",6
662823,2000-03-15,הצעה לסדר-היום: הצורך בשינוי מפת סדרי העדיפויות,"- - כדי לשנות את סדרי העדיפויות באזורי העדיפויות במדינה. ההטבות שמקבלים היישובים הנמצאים במעמד פיתוח של אזורי א' הן משכנתאות מוזלות, מה שנקרא הלוואות מקום, שזה בעצם שם יפה, מין ""ישראבלוף"", שם יפה למענק, כלומר מתנה שהיא בין 26,000 ל-106,000 ש""ח, תלוי איפה. חינוך חינם מגיל שלוש בגני טרום-חובה, עוד שפע של הטבות בחינוך, בדיור, בתעשייה, בחקלאות, בתיירות. אני פניתי לכל השרים בשאילתות, כל אחד בתחום משרדו, כמה עולות ההטבות האלה. מדובר, רבותי, במיליארדים. עכשיו אני שואל אתכם: העמדה הפוליטית שלי - - -",5
662824,2000-03-15,הצעה לסדר-היום: הצורך בשינוי מפת סדרי העדיפויות,העמדה הפוליטית שלי - - -,5
662825,2000-03-15,הצעה לסדר-היום: הצורך בשינוי מפת סדרי העדיפויות,העמדה הפוליטית שלי לגבי ההתנחלויות ידועה - -,5
662826,2000-03-15,הצעה לסדר-היום: הצורך בשינוי מפת סדרי העדיפויות,- - ההתנחלויות הן בלתי חוקיות מבחינת החוק הבין-לאומי ומזיקות לשלומה ולביטחונה של המדינה - -,5
662827,2000-03-15,הצעה לסדר-היום: הצורך בשינוי מפת סדרי העדיפויות,- - אבל לא זה מה שאני רוצה להעלות כאן היום.,5
662828,2000-03-15,הצעה לסדר-היום: הצורך בשינוי מפת סדרי העדיפויות,"לא זה מה שאני רוצה להעלות כאן היום. אני רוצה להעלות כאן היום את העוול המשווע לשמים. אני מבין למה המפד""ל ולמה האיחוד הלאומי רוצות לעשות את הדברים האלה; הן רוצות לתת כסף למי שהצביע בעדן, נקודה. אבל אני לא מבין - - -",5
662829,2000-03-15,הצעה לסדר-היום: הצורך בשינוי מפת סדרי העדיפויות,אני אביא לכם כמה דוגמאות - -,5
662831,2000-03-15,הצעה לסדר-היום: הצורך בשינוי מפת סדרי העדיפויות,"- - שצועקות לשמים, בעיני כל אדם שהצדק שלו לא מעוות. לדוגמה, אלקנה, התנחלות שנמצאת לא בקו עימות, לא שמעתי שנפלו שם ""קטיושות"" - -",5
662832,2000-03-15,הצעה לסדר-היום: הצורך בשינוי מפת סדרי העדיפויות,"- - קרוב מאוד ל""קו הירוק"" - -",5
662833,2000-03-15,הצעה לסדר-היום: הצורך בשינוי מפת סדרי העדיפויות,- - קרוב מאוד אפילו לתל-אביב.,5
662836,2000-03-15,הצעה לסדר-היום: הצורך בשינוי מפת סדרי העדיפויות,"ההכנסה הממוצעת שם למשפחה מעל 17,000 ש""ח בחודש, 17,065 ש""ח בחודש.",5
